asset_ticker,return_date,monthly_return
AGG,2016-02-29,0.008869826627195598
AGG,2016-03-31,0.008747449422265241
AGG,2016-04-30,0.0025493716465738725
AGG,2016-05-31,0.00013552338651035
AGG,2016-06-30,0.019351577306950807
AGG,2016-07-31,0.0054442961010929825
AGG,2016-08-31,-0.002154060356428955
AGG,2016-09-30,0.0005161508915638713
AGG,2016-10-31,-0.008171842044813804
AGG,2016-11-30,-0.02565452889482389
AGG,2016-12-31,0.0025405781663341287
AGG,2017-01-31,0.0021294607222221984
AGG,2017-02-28,0.006458331372936499
AGG,2017-03-31,-0.0005530465196624812
AGG,2017-04-30,0.009070580647770887
AGG,2017-05-31,0.006871108552619853
AGG,2017-06-30,-0.00018291918856483402
AGG,2017-07-31,0.003339894545248301
AGG,2017-08-31,0.009413425142688725
AGG,2017-09-30,-0.005715979568789331
AGG,2017-10-31,0.000978955846042906
AGG,2017-11-30,-0.0014830075818370592
AGG,2017-12-31,0.0047510342836591946
AGG,2018-01-31,-0.011250493155491759
AGG,2018-02-28,-0.010087085637558002
AGG,2018-03-31,0.006711462323109041
AGG,2018-04-30,-0.009410668316938486
AGG,2018-05-31,0.006618808234223561
AGG,2018-06-30,0.0010258688063677912
AGG,2018-07-31,-0.0002916082774072626
AGG,2018-08-31,0.00567950831811137
AGG,2018-09-30,-0.006196916074960757
AGG,2018-10-31,-0.006440482132884506
AGG,2018-11-30,0.007715042280574069
AGG,2018-12-31,0.01981169803460836
AGG,2019-01-31,0.009109025496420564
AGG,2019-02-28,-0.0011379003293530143
AGG,2019-03-31,0.021225758414684215
AGG,2019-04-30,-0.0020033157402947754
AGG,2019-05-31,0.01910815270973676
AGG,2019-06-30,0.010985753072072724
AGG,2019-07-31,0.0018185350442212478
AGG,2019-08-31,0.027828126222709137
AGG,2019-09-30,-0.006121309063177649
AGG,2019-10-31,0.0020813042020433326
AGG,2019-11-30,-0.00034527436372089326
AGG,2019-12-31,-0.00046822502171250946
AGG,2020-01-31,0.020290064126191387
AGG,2020-02-29,0.015847045029362627
AGG,2020-03-31,-0.005268044530750471
AGG,2020-04-30,0.017190540966517176
AGG,2020-05-31,0.006725750979879264
AGG,2020-06-30,0.006591066578702343
AGG,2020-07-31,0.013331811534629256
AGG,2020-08-31,-0.008236217332828755
AGG,2020-09-30,-0.0009730193813670684
AGG,2020-10-31,-0.005582683642275321
AGG,2020-11-30,0.012067179322746258
AGG,2020-12-31,0.0008575483438704179
AGG,2021-01-31,-0.007445639608560373
AGG,2021-02-28,-0.015181536101252724
AGG,2021-03-31,-0.011463325157778703
AGG,2021-04-30,0.007320389395541804
AGG,2021-05-31,0.0020381409813976514
AGG,2021-06-30,0.008278986259241172
AGG,2021-07-31,0.011166071333376992
AGG,2021-08-31,-0.0020038168863928396
AGG,2021-09-30,-0.009172090931132915
AGG,2021-10-31,-8.717435927596551e-05
AGG,2021-11-30,0.0027082970075169577
AGG,2021-12-31,-0.0035872193183651424
AGG,2022-01-31,-0.01998597356354137
AGG,2022-02-28,-0.011456920435613416
AGG,2022-03-31,-0.02812138761651961
AGG,2022-04-30,-0.03805881393252286
AGG,2022-05-31,0.0076055853467906775
AGG,2022-06-30,-0.015530185884312542
AGG,2022-07-31,0.02538089660885645
AGG,2022-08-31,-0.030422717691876322
AGG,2022-09-30,-0.04145024825105359
AGG,2022-10-31,-0.012785187323324898
AGG,2022-11-30,0.03808471277255565
AGG,2022-12-31,-0.008704795225163764
AGG,2023-01-31,0.033302368513638214
AGG,2023-02-28,-0.026656388797738795
AGG,2023-03-31,0.026412393364284803
AGG,2023-04-30,0.005755178075595335
AGG,2023-05-31,-0.011443070097277963
AGG,2023-06-30,-0.003682327508322425
AGG,2023-07-31,-0.00015360841006895054
AGG,2023-08-31,-0.006312832627092924
AGG,2023-09-30,-0.025896075219793202
AGG,2023-10-31,-0.0157067006878987
AGG,2023-11-30,0.04592907347001818
AGG,2023-12-31,0.03697670345964377
AGG,2024-01-31,-0.001511367992560797
AGG,2024-02-29,-0.014745885591815888
AGG,2024-03-31,0.009025152900411282
AGG,2024-04-30,-0.024782533358731595
AGG,2024-05-31,0.016695305332069532
AGG,2024-06-30,0.008855285826560255
AGG,2024-07-31,0.0241914976025408
AGG,2024-08-31,0.014614584731685198
AGG,2024-09-30,0.013328175809675047
AGG,2024-10-31,-0.02518743213826502
AGG,2024-11-30,0.011109977470093568
AGG,2024-12-31,-0.016933900503999122
AGG,2025-01-31,0.00515972535949194
AGG,2025-02-28,0.022373741019815707
AGG,2025-03-31,-0.0002627257903312641
AGG,2025-04-30,0.004310466605247809
AGG,2025-05-31,-0.006068865391775091
AGG,2025-06-30,0.014553554155711579
AGG,2025-07-31,-0.002639454435864552
AGG,2025-08-31,0.011903509024826286
AGG,2025-09-30,0.01126770720499981
AGG,2025-10-31,0.012058985888006468
BIL,2007-06-30,0.004366746119712328
BIL,2007-07-31,0.0039960626583295245
BIL,2007-08-31,0.004258415311946262
BIL,2007-09-30,0.001898330028090811
BIL,2007-10-31,0.003935565808303343
BIL,2007-11-30,0.00395502296689676
BIL,2007-12-31,0.0023560579464012577
BIL,2008-01-31,0.00393151595205965
BIL,2008-02-29,0.0016351814718389424
BIL,2008-03-31,0.002334433029983485
BIL,2008-04-30,-0.0006544959455238031
BIL,2008-05-31,0.0009612077330791724
BIL,2008-06-30,0.0023364215031345115
BIL,2008-07-31,0.0018765122973971593
BIL,2008-08-31,0.0007847545897050612
BIL,2008-09-30,0.005083088696805627
BIL,2008-10-31,-0.002325918176744435
BIL,2008-11-30,-0.0005012745860245582
BIL,2008-12-31,0.000303480788302668
BIL,2009-01-31,0.0019661204155365652
BIL,2009-02-28,-4.3831987859288546e-05
BIL,2009-03-31,-6.580124758359673e-05
BIL,2009-04-30,0.0006110949816344746
BIL,2009-05-31,0.00010937398500487916
BIL,2009-06-30,-0.0001312142880376399
BIL,2009-07-31,-0.0006320866776553524
BIL,2009-08-31,0.0006980933294447045
BIL,2009-09-30,0.00026143872469464036
BIL,2009-10-31,4.3998020592406206e-05
BIL,2009-11-30,-0.0004141873983534161
BIL,2009-12-31,0.00030517934675100555
BIL,2010-01-31,0.0
BIL,2010-02-28,-0.00021809135228523235
BIL,2010-03-31,0.0
BIL,2010-04-30,-0.0004364792739820489
BIL,2010-05-31,0.0004366698713305084
BIL,2010-06-30,0.0002181389264985789
BIL,2010-07-31,-0.0004356792619288896
BIL,2010-08-31,0.0
BIL,2010-09-30,0.0
BIL,2010-10-31,0.00021768274950328959
BIL,2010-11-30,0.0
BIL,2010-12-31,-0.00021763537403673983
BIL,2011-01-31,0.0
BIL,2011-02-28,0.0
BIL,2011-03-31,0.0
BIL,2011-04-30,0.0
BIL,2011-05-31,0.00021768274950328959
BIL,2011-06-30,0.0
BIL,2011-07-31,0.0
BIL,2011-08-31,0.0
BIL,2011-09-30,-0.00021763537403673983
BIL,2011-10-31,-0.0004366750204058967
BIL,2011-11-30,0.0002178786240711883
BIL,2011-12-31,-0.00017410372350235015
BIL,2012-01-31,-0.0002181714111810784
BIL,2012-02-29,0.00021821902033258844
BIL,2012-03-31,-0.0002181714111810784
BIL,2012-04-30,0.00021821902033258844
BIL,2012-05-31,0.0
BIL,2012-06-30,-0.0004362420503477571
BIL,2012-07-31,0.0
BIL,2012-08-31,0.0
BIL,2012-09-30,0.0
BIL,2012-10-31,0.0002181658122679675
BIL,2012-11-30,-0.00021811822632789024
BIL,2012-12-31,0.0
BIL,2013-01-31,0.0
BIL,2013-02-28,0.0
BIL,2013-03-31,0.0
BIL,2013-04-30,-0.00021826662826252008
BIL,2013-05-31,0.0002183142789839998
BIL,2013-06-30,-0.00021826662826252008
BIL,2013-07-31,0.0
BIL,2013-08-31,0.0
BIL,2013-09-30,-0.00021841511698816873
BIL,2013-10-31,-0.00021846283257331844
BIL,2013-11-30,-0.00021840968693875862
BIL,2013-12-31,0.0
BIL,2014-01-31,0.0
BIL,2014-02-28,0.00021845740015113968
BIL,2014-03-31,-0.00021840968693875862
BIL,2014-04-30,0.0
BIL,2014-05-31,0.0
BIL,2014-06-30,-0.00021886101659474022
BIL,2014-07-31,-0.00021840429622643764
BIL,2014-08-31,0.00021845200708336954
BIL,2014-09-30,0.0
BIL,2014-10-31,-0.00021840429622643764
BIL,2014-11-30,0.0
BIL,2014-12-31,-0.00021845200708336954
BIL,2015-01-31,-0.00021880264970308705
BIL,2015-02-28,0.0
BIL,2015-03-31,0.0
BIL,2015-04-30,-0.00021874954237821598
BIL,2015-05-31,-0.00021859537521284889
BIL,2015-06-30,0.0
BIL,2015-07-31,0.0
BIL,2015-08-31,0.0
BIL,2015-09-30,-0.00043748841236668223
BIL,2015-10-31,-0.00021843562289780571
BIL,2015-11-30,0.00021848334744389852
BIL,2015-12-31,-0.00021843562289780571
BIL,2016-01-31,0.00021848334744389852
BIL,2016-02-29,0.0
BIL,2016-03-31,0.0
BIL,2016-04-30,0.0004376798922478553
BIL,2016-05-31,0.0
BIL,2016-06-30,-0.0002185421330136439
BIL,2016-07-31,0.0004372808669055317
BIL,2016-08-31,0.0
BIL,2016-09-30,0.00021879740421026916
BIL,2016-10-31,0.00021885053477999072
BIL,2016-11-30,-0.00043750432910183434
BIL,2016-12-31,0.00021899943320757842
BIL,2017-01-31,0.00043770098115114564
BIL,2017-02-28,0.0005028229658357031
BIL,2017-03-31,-0.00017465350802314816
BIL,2017-04-30,0.0007439460281890575
BIL,2017-05-31,0.00015347858404002324
BIL,2017-06-30,0.001028310033609925
BIL,2017-07-31,0.0003281490880617799
BIL,2017-08-31,0.0011377741834406319
BIL,2017-09-30,0.0007219169479708576
BIL,2017-10-31,0.0006998889463978308
BIL,2017-11-30,0.0005468452003261071
BIL,2017-12-31,0.000744286683772799
BIL,2018-01-31,0.001313042541535303
BIL,2018-02-28,0.0008311074805182894
BIL,2018-03-31,0.0013018245160170139
BIL,2018-04-30,0.0010383463464811449
BIL,2018-05-31,0.0014987882381969353
BIL,2018-06-30,0.0014865749124581829
BIL,2018-07-31,0.001388894834547738
BIL,2018-08-31,0.0015862004241533612
BIL,2018-09-30,0.0013995616493507335
BIL,2018-10-31,0.0017059709379312338
BIL,2018-11-30,0.001859212059813764
BIL,2018-12-31,0.0018274152385808762
BIL,2019-01-31,0.0017494504931143684
BIL,2019-02-28,0.0018483544321237222
BIL,2019-03-31,0.0017499514475411981
BIL,2019-04-30,0.0019248788308927622
BIL,2019-05-31,0.002121921623183809
BIL,2019-06-30,0.0018152457594291516
BIL,2019-07-31,0.0018044498519120822
BIL,2019-08-31,0.0016950292280142332
BIL,2019-09-30,0.0016186183172490765
BIL,2019-10-31,0.001606982264223289
BIL,2019-11-30,0.0010826434628476989
BIL,2019-12-31,0.0011155225563459492
BIL,2020-01-31,0.0012027880565310678
BIL,2020-02-29,0.0011817517836778535
BIL,2020-03-31,0.0020447309475504216
BIL,2020-04-30,-0.00019634075096053305
BIL,2020-05-31,-0.00017463422068686452
BIL,2020-06-30,0.0
BIL,2020-07-31,0.00010884066217853317
BIL,2020-08-31,0.0
BIL,2020-09-30,-0.00021823497556117122
BIL,2020-10-31,0.00010943003984520416
BIL,2020-11-30,-0.0001094180662218891
BIL,2020-12-31,3.2819387499660735e-05
BIL,2021-01-31,0.0
BIL,2021-02-28,-0.00010933020715664377
BIL,2021-03-31,-0.00010905340584954626
BIL,2021-04-30,0.0
BIL,2021-05-31,-0.00010964287419501506
BIL,2021-06-30,-0.00021853961049700388
BIL,2021-07-31,-0.00010948627824935997
BIL,2021-08-31,-0.00010911304863014948
BIL,2021-09-30,0.00010912495558668134
BIL,2021-10-31,-0.00010911304863014948
BIL,2021-11-30,-0.0002186351713873158
BIL,2021-12-31,0.0
BIL,2022-01-31,0.0
BIL,2022-02-28,-0.00021916466375848653
BIL,2022-03-31,0.0004600094353004458
BIL,2022-04-30,-0.00010960411340965592
BIL,2022-05-31,0.00032827044244454484
BIL,2022-06-30,0.0007765939868418226
BIL,2022-07-31,0.00036091054912379406
BIL,2022-08-31,0.0019373067454284687
BIL,2022-09-30,0.0020675719133536052
BIL,2022-10-31,0.001585559272959225
BIL,2022-11-30,0.0031516558507733716
BIL,2022-12-31,0.003625827009493543
BIL,2023-01-31,0.0028426434132697853
BIL,2023-02-28,0.003457546579967552
BIL,2023-03-31,0.003990733854341677
BIL,2023-04-30,0.003630906428981895
BIL,2023-05-31,0.0037513735048846364
BIL,2023-06-30,0.00460607325511142
BIL,2023-07-31,0.0038603297967416683
BIL,2023-08-31,0.004966699088766013
BIL,2023-09-30,0.003991150873626115
BIL,2023-10-31,0.004309371759864344
BIL,2023-11-30,0.004682264472177788
BIL,2023-12-31,0.00427506532511468
BIL,2024-01-31,0.0042674584139839045
BIL,2024-02-29,0.00444348775072978
BIL,2024-03-31,0.004101477350292981
BIL,2024-04-30,0.004321926261540376
BIL,2024-05-31,0.004573147670069888
BIL,2024-06-30,0.003992733494340817
BIL,2024-07-31,0.004508461096005112
BIL,2024-08-31,0.0046170835252579145
BIL,2024-09-30,0.004221997614809236
BIL,2024-10-31,0.003948098859712923
BIL,2024-11-30,0.003707177790686078
BIL,2024-12-31,0.004031409011924669
BIL,2025-01-31,0.0034998299094195495
BIL,2025-02-28,0.0032376441435122416
BIL,2025-03-31,0.003270362814609795
BIL,2025-04-30,0.0034022435620260083
BIL,2025-05-31,0.0036320275644858846
BIL,2025-06-30,0.003347048609745107
BIL,2025-07-31,0.003565830760653199
BIL,2025-08-31,0.003707678920903845
BIL,2025-09-30,0.00330237560255231
BIL,2025-10-31,0.0021982309355657037
BND,2007-05-31,-0.007869130014725112
BND,2007-06-30,-0.003112739264889308
BND,2007-07-31,0.009223298854141637
BND,2007-08-31,0.014834211588941493
BND,2007-09-30,0.006034065193980975
BND,2007-10-31,0.009189892079712214
BND,2007-11-30,0.019586972117804802
BND,2007-12-31,0.008467548731911245
BND,2008-01-31,0.012535754143189859
BND,2008-02-29,0.0008968582772601597
BND,2008-03-31,0.003996111954515769
BND,2008-04-30,-0.003455970013466647
BND,2008-05-31,-0.00993981794387555
BND,2008-06-30,0.00041970296810989183
BND,2008-07-31,0.00021107473162218504
BND,2008-08-31,0.008378363679530931
BND,2008-09-30,-0.005156345280703523
BND,2008-10-31,-0.02947497482407202
BND,2008-11-30,0.039269314679322154
BND,2008-12-31,0.05136649130893378
BND,2009-01-31,-0.02076776967068894
BND,2009-02-28,-0.005854210335212051
BND,2009-03-31,0.010942439343746058
BND,2009-04-30,0.004656271946446244
BND,2009-05-31,0.0067309816296992064
BND,2009-06-30,0.006190590602615842
BND,2009-07-31,0.013096465051523731
BND,2009-08-31,0.010105185228949543
BND,2009-09-30,0.010049162492218322
BND,2009-10-31,0.0027514371987242825
BND,2009-11-30,0.013038999660929695
BND,2009-12-31,-0.014491551603768582
BND,2010-01-31,0.01285215085914615
BND,2010-02-28,0.0032515332265294905
BND,2010-03-31,-0.0022171613132643264
BND,2010-04-30,0.010701388958249458
BND,2010-05-31,0.011274893266844277
BND,2010-06-30,0.014510385712741547
BND,2010-07-31,0.008614354976719918
BND,2010-08-31,0.015584967686022022
BND,2010-09-30,-4.8584312268062924e-05
BND,2010-10-31,0.0031893374907947525
BND,2010-11-30,-0.006813672852093777
BND,2010-12-31,-0.010205931933378265
BND,2011-01-31,0.0008717854176911732
BND,2011-02-28,0.0029339027770920456
BND,2011-03-31,-0.001472051566351329
BND,2011-04-30,0.01463706470820636
BND,2011-05-31,0.011803845219232167
BND,2011-06-30,-0.0037553742225182596
BND,2011-07-31,0.01627036438087437
BND,2011-08-31,0.0165894871258645
BND,2011-09-30,0.006647825794551698
BND,2011-10-31,0.0011250467357857286
BND,2011-11-30,-0.0005997928136131092
BND,2011-12-31,0.011803885078395027
BND,2012-01-31,0.006344282492084075
BND,2012-02-29,0.00040517910951853864
BND,2012-03-31,-0.0050767819895704
BND,2012-04-30,0.011036042898870502
BND,2012-05-31,0.009314675122508165
BND,2012-06-30,0.0006651106164672349
BND,2012-07-31,0.012316425152544275
BND,2012-08-31,0.0016111691176812215
BND,2012-09-30,0.0018114244364879628
BND,2012-10-31,-0.001012207889410588
BND,2012-11-30,0.0005898705928260028
BND,2012-12-31,-0.008765631829670939
BND,2013-01-31,-0.006902306648839951
BND,2013-02-28,0.0053556508037895245
BND,2013-03-31,0.0007892247603882296
BND,2013-04-30,0.010152857025914175
BND,2013-05-31,-0.019257948481420706
BND,2013-06-30,-0.016477495711756496
BND,2013-07-31,0.0038033514183579697
BND,2013-08-31,-0.008583080797160525
BND,2013-09-30,0.011139094980156417
BND,2013-10-31,0.00857415983931853
BND,2013-11-30,-0.0029424836148862488
BND,2013-12-31,-0.006368402333928103
BND,2014-01-31,0.015490827363490833
BND,2014-02-28,0.0046970247968478596
BND,2014-03-31,-0.0016971713745324024
BND,2014-04-30,0.00802443699398947
BND,2014-05-31,0.0105310342275593
BND,2014-06-30,0.0008399152837885726
BND,2014-07-31,-0.002779116939558235
BND,2014-08-31,0.011415819905909341
BND,2014-09-30,-0.005716289376305084
BND,2014-10-31,0.007227836729304826
BND,2014-11-30,0.008310317719951499
BND,2014-12-31,0.0005674921932141697
BND,2015-01-31,0.024038456106628026
BND,2015-02-28,-0.013067053164827591
BND,2015-03-31,0.005451351739597543
BND,2015-04-30,-0.0032347936777445963
BND,2015-05-31,-0.004966562076262782
BND,2015-06-30,-0.011121787118855475
BND,2015-07-31,0.008791051273344008
BND,2015-08-31,-0.0024614525185703284
BND,2015-09-30,0.008095829162846568
BND,2015-10-31,0.0002937723794240732
BND,2015-11-30,-0.003933047761043751
BND,2015-12-31,-0.001761161238626241
BND,2016-01-31,0.012010944518705546
BND,2016-02-29,0.008509285318224702
BND,2016-03-31,0.008832321898469386
BND,2016-04-30,0.004030526421208158
BND,2016-05-31,-7.342064996840314e-05
BND,2016-06-30,0.020198199588645105
BND,2016-07-31,0.005989802420566681
BND,2016-08-31,-0.003136277635115148
BND,2016-09-30,0.0011420459656090731
BND,2016-10-31,-0.00939512549530952
BND,2016-11-30,-0.02573863643126395
BND,2016-12-31,0.003299295628604426
BND,2017-01-31,0.0018560980333433008
BND,2017-02-28,0.0061652607843143414
BND,2017-03-31,-0.00039434148656047885
BND,2017-04-30,0.007959668371118722
BND,2017-05-31,0.007102239604179772
BND,2017-06-30,0.0005136782457559885
BND,2017-07-31,0.006123256368749441
BND,2017-08-31,0.01068025484456081
BND,2017-09-30,-0.004687297061063966
BND,2017-10-31,-0.00026874417118460947
BND,2017-11-30,-0.0010665638124423005
BND,2017-12-31,0.005409850056651733
BND,2018-01-31,-0.012381699157845372
BND,2018-02-28,-0.0103633859591864
BND,2018-03-31,0.0068655126912735565
BND,2018-04-30,-0.008529054693314997
BND,2018-05-31,0.006821615881699605
BND,2018-06-30,0.001884832379355883
BND,2018-07-31,-0.00036652609163745353
BND,2018-08-31,0.006687953840527561
BND,2018-09-30,-0.005458994473031109
BND,2018-10-31,-0.00862230560750299
BND,2018-11-30,0.0063623824921985594
BND,2018-12-31,0.01874326480937727
BND,2019-01-31,0.011109337384447082
BND,2019-02-28,-0.0009003290411171427
BND,2019-03-31,0.01938817848321306
BND,2019-04-30,-0.00024723414606775407
BND,2019-05-31,0.01826327371930403
BND,2019-06-30,0.012467513169597932
BND,2019-07-31,0.001496511152324631
BND,2019-08-31,0.027691504724536076
BND,2019-09-30,-0.005677302437754328
BND,2019-10-31,0.0031100264168137937
BND,2019-11-30,-0.0004149444397337776
BND,2019-12-31,-0.00074594300209474
BND,2020-01-31,0.019794442288749048
BND,2020-02-29,0.016675226278267452
BND,2020-03-31,-0.014286278396597907
BND,2020-04-30,0.027595921527262313
BND,2020-05-31,0.0066859548392363966
BND,2020-06-30,0.00671249538929497
BND,2020-07-31,0.01453855891398681
BND,2020-08-31,-0.009417572037216049
BND,2020-09-30,-0.000984938300205851
BND,2020-10-31,-0.005563891582552438
BND,2020-11-30,0.012135558330639284
BND,2020-12-31,0.0015254580545494
BND,2021-01-31,-0.008617661597365989
BND,2021-02-28,-0.015477152063947286
BND,2021-03-31,-0.012713777793949554
BND,2021-04-30,0.008659675817051848
BND,2021-05-31,0.0015388275556567077
BND,2021-06-30,0.008974777429065606
BND,2021-07-31,0.011683981497713436
BND,2021-08-31,-0.0018931326280108296
BND,2021-09-30,-0.010135907869355143
BND,2021-10-31,0.000703172568303323
BND,2021-11-30,0.0020411184691520035
BND,2021-12-31,-0.0031032212476260757
BND,2022-01-31,-0.02064902602386176
BND,2022-02-28,-0.011380603308465798
BND,2022-03-31,-0.027521095086159963
BND,2022-04-30,-0.039726754877329795
BND,2022-05-31,0.00829748209761716
BND,2022-06-30,-0.016620636680069634
BND,2022-07-31,0.023818146606423563
BND,2022-08-31,-0.027974969402827177
BND,2022-09-30,-0.04182990421030097
BND,2022-10-31,-0.011577587159204428
BND,2022-11-30,0.036659383111817156
BND,2022-12-31,-0.00806063972181692
BND,2023-01-31,0.03312906934450255
BND,2023-02-28,-0.026660180258285426
BND,2023-03-31,0.026757512760107405
BND,2023-04-30,0.005879438203634901
BND,2023-05-31,-0.011637425721405359
BND,2023-06-30,-0.0022373141835347887
BND,2023-07-31,-0.0011861622476677658
BND,2023-08-31,-0.00660449074263092
BND,2023-09-30,-0.024792341831536446
BND,2023-10-31,-0.015203876847523223
BND,2023-11-30,0.04541410937962076
BND,2023-12-31,0.035553390630461035
BND,2024-01-31,-0.0016317288885109305
BND,2024-02-29,-0.01363039053363646
BND,2024-03-31,0.00849776269323299
BND,2024-04-30,-0.02408423371768187
BND,2024-05-31,0.01680527490084094
BND,2024-06-30,0.008806799955190625
BND,2024-07-31,0.02354181811944578
